transaction_id,customer_id,product_id,transaction_date,amount,currency,status
TXN-11101,CUST-0102,PROD-01,2026-05-13,99.0,USD,Settled
TXN-11102,CUST-0102,PROD-01,2026-06-12,99.0,USD,Settled
TXN-11103,CUST-0102,PROD-01,2026-07-12,99.0,USD,Settled
TXN-11104,CUST-0103,PROD-01,2025-07-17,99.0,USD,Failed
TXN-11105,CUST-0103,PROD-01,2025-08-16,79.2,USD,Settled
TXN-11106,CUST-0103,PROD-01,2025-09-15,99.0,USD,Settled
TXN-11107,CUST-0103,PROD-01,2025-10-15,99.0,USD,Refunded
TXN-11108,CUST-0103,PROD-01,2025-11-14,99.0,USD,Settled
TXN-11109,CUST-0103,PROD-01,2025-12-14,99.0,USD,Settled
TXN-11110,CUST-0103,PROD-01,2026-01-13,89.1,USD,Settled
TXN-11111,CUST-0103,PROD-01,2026-02-12,89.1,USD,Settled
TXN-11112,CUST-0103,PROD-01,2026-03-14,89.1,USD,Settled
TXN-11113,CUST-0103,PROD-01,2026-04-13,89.1,USD,Settled
TXN-11114,CUST-0103,PROD-01,2026-05-13,99.0,USD,Settled
TXN-11115,CUST-0103,PROD-01,2026-06-12,99.0,USD,Settled
TXN-11116,CUST-0103,PROD-01,2026-07-12,99.0,USD,Settled
TXN-11117,CUST-0104,PROD-03,2025-10-05,999.0,USD,Refunded
TXN-11118,CUST-0104,PROD-03,2025-11-04,999.0,USD,Settled
TXN-11119,CUST-0104,PROD-03,2025-12-04,999.0,USD,Settled
TXN-11120,CUST-0104,PROD-03,2026-01-03,999.0,USD,Settled
TXN-11121,CUST-0104,PROD-03,2026-02-02,999.0,USD,Settled
TXN-11122,CUST-0104,PROD-03,2026-03-04,999.0,USD,Settled
TXN-11123,CUST-0104,PROD-03,2026-04-03,999.0,USD,Settled
TXN-11124,CUST-0104,PROD-03,2026-05-03,999.0,USD,Settled
TXN-11125,CUST-0104,PROD-03,2026-06-02,999.0,USD,Settled
TXN-11126,CUST-0104,PROD-03,2026-07-02,999.0,USD,Settled
TXN-11127,CUST-0105,PROD-01,2025-06-24,99.0,USD,Settled
TXN-11128,CUST-0105,PROD-01,2025-07-24,99.0,USD,Settled
TXN-11129,CUST-0105,PROD-01,2025-08-23,99.0,USD,Settled
TXN-11130,CUST-0105,PROD-01,2025-09-22,99.0,USD,Settled
TXN-11131,CUST-0105,PROD-01,2025-10-22,99.0,USD,Refunded
TXN-11132,CUST-0105,PROD-01,2025-11-21,99.0,USD,Settled
TXN-11133,CUST-0105,PROD-01,2025-12-21,99.0,USD,Settled
TXN-11134,CUST-0105,PROD-01,2026-01-20,99.0,USD,Settled
TXN-11135,CUST-0105,PROD-01,2026-02-19,99.0,USD,Settled
TXN-11136,CUST-0105,PROD-01,2026-03-21,89.1,USD,Settled
TXN-11137,CUST-0105,PROD-01,2026-04-20,89.1,USD,Settled
TXN-11138,CUST-0105,PROD-01,2026-05-20,99.0,USD,Settled
TXN-11139,CUST-0105,PROD-01,2026-06-19,99.0,USD,Settled
TXN-11140,CUST-0105,PROD-01,2026-07-19,99.0,USD,Settled
TXN-11141,CUST-0106,PROD-01,2025-02-14,89.1,USD,Settled
TXN-11142,CUST-0106,PROD-01,2025-03-16,99.0,USD,Settled
TXN-11143,CUST-0106,PROD-01,2025-04-15,99.0,USD,Settled
TXN-11144,CUST-0106,PROD-01,2025-05-15,99.0,USD,Settled
TXN-11145,CUST-0106,PROD-01,2025-06-14,99.0,USD,Settled
TXN-11146,CUST-0106,PROD-01,2025-07-14,89.1,USD,Settled
TXN-11147,CUST-0106,PROD-01,2025-08-13,99.0,USD,Settled
TXN-11148,CUST-0106,PROD-01,2025-09-12,99.0,USD,Settled
TXN-11149,CUST-0106,PROD-01,2025-10-12,99.0,USD,Settled
TXN-11150,CUST-0106,PROD-01,2025-11-11,99.0,USD,Settled
TXN-11151,CUST-0106,PROD-01,2025-12-11,89.1,USD,Settled
TXN-11152,CUST-0106,PROD-01,2026-01-10,89.1,USD,Settled
TXN-11153,CUST-0106,PROD-01,2026-02-09,99.0,USD,Settled
TXN-11154,CUST-0106,PROD-01,2026-03-11,99.0,USD,Settled
TXN-11155,CUST-0106,PROD-01,2026-04-10,99.0,USD,Settled
TXN-11156,CUST-0106,PROD-01,2026-05-10,89.1,USD,Settled
TXN-11157,CUST-0106,PROD-01,2026-06-09,99.0,USD,Settled
TXN-11158,CUST-0106,PROD-01,2026-07-09,99.0,USD,Settled
TXN-11159,CUST-0107,PROD-03,2025-08-08,899.1,USD,Settled
TXN-11160,CUST-0107,PROD-03,2025-09-07,799.2,USD,Settled
TXN-11161,CUST-0107,PROD-03,2025-10-07,999.0,USD,Settled
TXN-11162,CUST-0107,PROD-03,2025-11-06,999.0,USD,Settled
TXN-11163,CUST-0107,PROD-03,2025-12-06,999.0,USD,Settled
TXN-11164,CUST-0107,PROD-03,2026-01-05,999.0,USD,Settled
TXN-11165,CUST-0107,PROD-03,2026-02-04,999.0,USD,Settled
TXN-11166,CUST-0107,PROD-03,2026-03-06,999.0,USD,Settled
TXN-11167,CUST-0107,PROD-03,2026-04-05,999.0,USD,Refunded
TXN-11168,CUST-0107,PROD-03,2026-05-05,999.0,USD,Settled
TXN-11169,CUST-0107,PROD-03,2026-06-04,999.0,USD,Settled
TXN-11170,CUST-0107,PROD-03,2026-07-04,999.0,USD,Settled
TXN-11171,CUST-0108,PROD-01,2025-02-24,99.0,USD,Settled
TXN-11172,CUST-0108,PROD-01,2025-03-26,99.0,USD,Failed
TXN-11173,CUST-0108,PROD-01,2025-04-25,99.0,USD,Settled
TXN-11174,CUST-0108,PROD-01,2025-05-25,89.1,USD,Settled
TXN-11175,CUST-0108,PROD-01,2025-06-24,99.0,USD,Settled
TXN-11176,CUST-0108,PROD-01,2025-07-24,99.0,USD,Settled
TXN-11177,CUST-0108,PROD-01,2025-08-23,99.0,USD,Settled
TXN-11178,CUST-0108,PROD-01,2025-09-22,99.0,USD,Settled
TXN-11179,CUST-0108,PROD-01,2025-10-22,99.0,USD,Settled
TXN-11180,CUST-0108,PROD-01,2025-11-21,99.0,USD,Settled
TXN-11181,CUST-0108,PROD-01,2025-12-21,99.0,USD,Settled
TXN-11182,CUST-0108,PROD-01,2026-01-20,99.0,USD,Settled
TXN-11183,CUST-0108,PROD-01,2026-02-19,99.0,USD,Settled
TXN-11184,CUST-0108,PROD-01,2026-03-21,99.0,USD,Settled
TXN-11185,CUST-0108,PROD-01,2026-04-20,99.0,USD,Settled
TXN-11186,CUST-0109,PROD-01,2024-11-22,99.0,USD,Settled
TXN-11187,CUST-0109,PROD-01,2024-12-22,99.0,USD,Settled
TXN-11188,CUST-0109,PROD-01,2025-01-21,99.0,USD,Settled
TXN-11189,CUST-0109,PROD-01,2025-02-20,79.2,USD,Settled
TXN-11190,CUST-0109,PROD-01,2025-03-22,99.0,USD,Settled
TXN-11191,CUST-0109,PROD-01,2025-04-21,99.0,USD,Settled
TXN-11192,CUST-0109,PROD-01,2025-05-21,79.2,USD,Settled
TXN-11193,CUST-0109,PROD-01,2025-06-20,89.1,USD,Settled
TXN-11194,CUST-0109,PROD-01,2025-07-20,89.1,USD,Settled
TXN-11195,CUST-0109,PROD-01,2025-08-19,99.0,USD,Settled
TXN-11196,CUST-0109,PROD-01,2025-09-18,99.0,USD,Settled
TXN-11197,CUST-0109,PROD-01,2025-10-18,99.0,USD,Settled
TXN-11198,CUST-0109,PROD-01,2025-11-17,89.1,USD,Settled
TXN-11199,CUST-0109,PROD-01,2025-12-17,99.0,USD,Settled
TXN-11200,CUST-0109,PROD-01,2026-01-16,99.0,USD,Settled
TXN-11201,CUST-0109,PROD-01,2026-02-15,99.0,USD,Settled
TXN-11202,CUST-0109,PROD-01,2026-03-17,99.0,USD,Settled
TXN-11203,CUST-0109,PROD-01,2026-04-16,89.1,USD,Settled
TXN-11204,CUST-0109,PROD-01,2026-05-16,99.0,USD,Settled
TXN-11205,CUST-0109,PROD-01,2026-06-15,99.0,USD,Settled
TXN-11206,CUST-0109,PROD-01,2026-07-15,99.0,USD,Settled
TXN-11207,CUST-0110,PROD-01,2024-09-15,99.0,USD,Settled
TXN-11208,CUST-0110,PROD-01,2024-10-15,99.0,USD,Settled
TXN-11209,CUST-0110,PROD-01,2024-11-14,99.0,USD,Settled
TXN-11210,CUST-0110,PROD-01,2024-12-14,89.1,USD,Settled
TXN-11211,CUST-0110,PROD-01,2025-01-13,99.0,USD,Settled
TXN-11212,CUST-0110,PROD-01,2025-02-12,99.0,USD,Settled
TXN-11213,CUST-0110,PROD-01,2025-03-14,99.0,USD,Settled
TXN-11214,CUST-0110,PROD-01,2025-04-13,99.0,USD,Settled
TXN-11215,CUST-0110,PROD-01,2025-05-13,89.1,USD,Settled
TXN-11216,CUST-0110,PROD-01,2025-06-12,99.0,USD,Settled
TXN-11217,CUST-0110,PROD-01,2025-07-12,99.0,USD,Settled
TXN-11218,CUST-0110,PROD-01,2025-08-11,99.0,USD,Settled
TXN-11219,CUST-0110,PROD-01,2025-09-10,99.0,USD,Settled
TXN-11220,CUST-0110,PROD-01,2025-10-10,99.0,USD,Settled
TXN-11221,CUST-0110,PROD-01,2025-11-09,99.0,USD,Settled
TXN-11222,CUST-0110,PROD-01,2025-12-09,99.0,USD,Settled
TXN-11223,CUST-0110,PROD-01,2026-01-08,99.0,USD,Settled
TXN-11224,CUST-0110,PROD-01,2026-02-07,99.0,USD,Settled
TXN-11225,CUST-0110,PROD-01,2026-03-09,99.0,USD,Settled
TXN-11226,CUST-0110,PROD-01,2026-04-08,89.1,USD,Settled
TXN-11227,CUST-0110,PROD-01,2026-05-08,99.0,USD,Settled
TXN-11228,CUST-0110,PROD-01,2026-06-07,99.0,USD,Failed
TXN-11229,CUST-0110,PROD-01,2026-07-07,99.0,USD,Settled
TXN-11230,CUST-0111,PROD-01,2024-09-14,89.1,USD,Settled
TXN-11231,CUST-0111,PROD-01,2024-10-14,99.0,USD,Settled
TXN-11232,CUST-0111,PROD-01,2024-11-13,89.1,USD,Settled
TXN-11233,CUST-0111,PROD-01,2024-12-13,99.0,USD,Settled
TXN-11234,CUST-0111,PROD-01,2025-01-12,99.0,USD,Settled
TXN-11235,CUST-0111,PROD-01,2025-02-11,99.0,USD,Settled
TXN-11236,CUST-0111,PROD-01,2025-03-13,99.0,USD,Settled
TXN-11237,CUST-0111,PROD-01,2025-04-12,99.0,USD,Settled
TXN-11238,CUST-0111,PROD-01,2025-05-12,99.0,USD,Settled
TXN-11239,CUST-0111,PROD-01,2025-06-11,89.1,USD,Settled
TXN-11240,CUST-0111,PROD-01,2025-07-11,79.2,USD,Settled
TXN-11241,CUST-0111,PROD-01,2025-08-10,99.0,USD,Settled
TXN-11242,CUST-0111,PROD-01,2025-09-09,99.0,USD,Settled
TXN-11243,CUST-0111,PROD-01,2025-10-09,99.0,USD,Settled
TXN-11244,CUST-0111,PROD-01,2025-11-08,89.1,USD,Refunded
TXN-11245,CUST-0111,PROD-01,2025-12-08,89.1,USD,Settled
TXN-11246,CUST-0111,PROD-01,2026-01-07,79.2,USD,Settled
TXN-11247,CUST-0111,PROD-01,2026-02-06,99.0,USD,Refunded
TXN-11248,CUST-0111,PROD-01,2026-03-08,99.0,USD,Settled
TXN-11249,CUST-0112,PROD-01,2026-01-19,99.0,USD,Settled
TXN-11250,CUST-0112,PROD-01,2026-02-18,79.2,USD,Settled
TXN-11251,CUST-0112,PROD-01,2026-03-20,99.0,USD,Refunded
TXN-11252,CUST-0112,PROD-01,2026-04-19,99.0,USD,Settled
TXN-11253,CUST-0112,PROD-01,2026-05-19,99.0,USD,Settled
TXN-11254,CUST-0112,PROD-01,2026-06-18,99.0,USD,Settled
TXN-11255,CUST-0112,PROD-01,2026-07-18,99.0,USD,Settled
TXN-11256,CUST-0113,PROD-02,2025-08-02,269.1,USD,Settled
TXN-11257,CUST-0113,PROD-02,2025-09-01,299.0,USD,Settled
TXN-11258,CUST-0113,PROD-02,2025-10-01,269.1,USD,Settled
TXN-11259,CUST-0113,PROD-02,2025-10-31,299.0,USD,Settled
TXN-11260,CUST-0113,PROD-02,2025-11-30,299.0,USD,Settled
TXN-11261,CUST-0113,PROD-02,2025-12-30,299.0,USD,Settled
TXN-11262,CUST-0113,PROD-02,2026-01-29,299.0,USD,Settled
TXN-11263,CUST-0113,PROD-02,2026-02-28,299.0,USD,Settled
TXN-11264,CUST-0113,PROD-02,2026-03-30,269.1,USD,Settled
TXN-11265,CUST-0113,PROD-02,2026-04-29,239.2,USD,Settled
TXN-11266,CUST-0113,PROD-02,2026-05-29,299.0,USD,Settled
TXN-11267,CUST-0113,PROD-02,2026-06-28,299.0,USD,Settled
TXN-11268,CUST-0113,PROD-02,2026-07-28,299.0,USD,Settled
TXN-11269,CUST-0114,PROD-02,2026-05-21,299.0,USD,Refunded
TXN-11270,CUST-0114,PROD-02,2026-06-20,299.0,USD,Settled
TXN-11271,CUST-0115,PROD-01,2026-06-25,99.0,USD,Settled
TXN-11272,CUST-0115,PROD-01,2026-07-25,99.0,USD,Settled
TXN-11273,CUST-0116,PROD-02,2025-08-09,299.0,USD,Settled
TXN-11274,CUST-0116,PROD-02,2025-09-08,299.0,USD,Settled
TXN-11275,CUST-0116,PROD-02,2025-10-08,299.0,USD,Settled
TXN-11276,CUST-0116,PROD-02,2025-11-07,299.0,USD,Settled
TXN-11277,CUST-0116,PROD-02,2025-12-07,299.0,USD,Settled
TXN-11278,CUST-0116,PROD-02,2026-01-06,299.0,USD,Settled
TXN-11279,CUST-0116,PROD-02,2026-02-05,299.0,USD,Settled
TXN-11280,CUST-0116,PROD-02,2026-03-07,299.0,USD,Settled
TXN-11281,CUST-0116,PROD-02,2026-04-06,299.0,USD,Failed
TXN-11282,CUST-0116,PROD-02,2026-05-06,299.0,USD,Settled
TXN-11283,CUST-0116,PROD-02,2026-06-05,299.0,USD,Settled
TXN-11284,CUST-0116,PROD-02,2026-07-05,299.0,USD,Settled
TXN-11285,CUST-0117,PROD-01,2026-02-10,89.1,USD,Settled
TXN-11286,CUST-0117,PROD-01,2026-03-12,99.0,USD,Settled
TXN-11287,CUST-0117,PROD-01,2026-04-11,99.0,USD,Settled
TXN-11288,CUST-0117,PROD-01,2026-05-11,99.0,USD,Settled
TXN-11289,CUST-0117,PROD-01,2026-06-10,79.2,USD,Settled
TXN-11290,CUST-0117,PROD-01,2026-07-10,99.0,USD,Settled
TXN-11291,CUST-0118,PROD-03,2025-09-15,999.0,USD,Settled
TXN-11292,CUST-0118,PROD-03,2025-10-15,999.0,USD,Settled
TXN-11293,CUST-0118,PROD-03,2025-11-14,999.0,USD,Settled
TXN-11294,CUST-0118,PROD-03,2025-12-14,999.0,USD,Settled
TXN-11295,CUST-0118,PROD-03,2026-01-13,999.0,USD,Settled
TXN-11296,CUST-0118,PROD-03,2026-02-12,999.0,USD,Settled
TXN-11297,CUST-0118,PROD-03,2026-03-14,999.0,USD,Settled
TXN-11298,CUST-0118,PROD-03,2026-04-13,999.0,USD,Settled
TXN-11299,CUST-0118,PROD-03,2026-05-13,899.1,USD,Settled
TXN-11300,CUST-0118,PROD-03,2026-06-12,799.2,USD,Settled
TXN-11301,CUST-0118,PROD-03,2026-07-12,999.0,USD,Settled
TXN-11302,CUST-0119,PROD-02,2025-12-24,269.1,USD,Settled
TXN-11303,CUST-0119,PROD-02,2026-01-23,299.0,USD,Settled
TXN-11304,CUST-0119,PROD-02,2026-02-22,269.1,USD,Settled
TXN-11305,CUST-0120,PROD-01,2026-06-01,99.0,USD,Settled
TXN-11306,CUST-0120,PROD-01,2026-07-01,99.0,USD,Settled
TXN-11307,CUST-0121,PROD-02,2025-01-08,269.1,USD,Settled
TXN-11308,CUST-0121,PROD-02,2025-02-07,299.0,USD,Settled
TXN-11309,CUST-0121,PROD-02,2025-03-09,269.1,USD,Settled
TXN-11310,CUST-0121,PROD-02,2025-04-08,269.1,USD,Settled
TXN-11311,CUST-0121,PROD-02,2025-05-08,239.2,USD,Settled
TXN-11312,CUST-0121,PROD-02,2025-06-07,299.0,USD,Refunded
TXN-11313,CUST-0121,PROD-02,2025-07-07,299.0,USD,Settled
TXN-11314,CUST-0121,PROD-02,2025-08-06,299.0,USD,Settled
TXN-11315,CUST-0121,PROD-02,2025-09-05,299.0,USD,Settled
TXN-11316,CUST-0121,PROD-02,2025-10-05,299.0,USD,Settled
TXN-11317,CUST-0121,PROD-02,2025-11-04,299.0,USD,Settled
TXN-11318,CUST-0121,PROD-02,2025-12-04,299.0,USD,Settled
TXN-11319,CUST-0121,PROD-02,2026-01-03,299.0,USD,Settled
TXN-11320,CUST-0122,PROD-02,2025-03-01,269.1,USD,Refunded
TXN-11321,CUST-0122,PROD-02,2025-03-31,299.0,USD,Settled
TXN-11322,CUST-0122,PROD-02,2025-04-30,299.0,USD,Settled
TXN-11323,CUST-0122,PROD-02,2025-05-30,299.0,USD,Settled
TXN-11324,CUST-0122,PROD-02,2025-06-29,299.0,USD,Settled
TXN-11325,CUST-0122,PROD-02,2025-07-29,299.0,USD,Settled
TXN-11326,CUST-0122,PROD-02,2025-08-28,299.0,USD,Settled
TXN-11327,CUST-0122,PROD-02,2025-09-27,269.1,USD,Settled
TXN-11328,CUST-0122,PROD-02,2025-10-27,299.0,USD,Settled
TXN-11329,CUST-0122,PROD-02,2025-11-26,269.1,USD,Settled
TXN-11330,CUST-0122,PROD-02,2025-12-26,299.0,USD,Settled
TXN-11331,CUST-0122,PROD-02,2026-01-25,299.0,USD,Settled
TXN-11332,CUST-0123,PROD-02,2026-03-01,299.0,USD,Settled
TXN-11333,CUST-0123,PROD-02,2026-03-31,299.0,USD,Settled
TXN-11334,CUST-0123,PROD-02,2026-04-30,299.0,USD,Settled
TXN-11335,CUST-0123,PROD-02,2026-05-30,299.0,USD,Settled
TXN-11336,CUST-0123,PROD-02,2026-06-29,299.0,USD,Failed
TXN-11337,CUST-0123,PROD-02,2026-07-29,299.0,USD,Settled
TXN-11338,CUST-0124,PROD-03,2026-03-26,799.2,USD,Settled
TXN-11339,CUST-0124,PROD-03,2026-04-25,999.0,USD,Settled
TXN-11340,CUST-0124,PROD-03,2026-05-25,899.1,USD,Settled
TXN-11341,CUST-0124,PROD-03,2026-06-24,999.0,USD,Settled
TXN-11342,CUST-0124,PROD-03,2026-07-24,999.0,USD,Settled
TXN-11343,CUST-0125,PROD-02,2025-11-22,299.0,USD,Settled
TXN-11344,CUST-0125,PROD-02,2025-12-22,299.0,USD,Failed
TXN-11345,CUST-0125,PROD-02,2026-01-21,299.0,USD,Settled
TXN-11346,CUST-0125,PROD-02,2026-02-20,299.0,USD,Settled
TXN-11347,CUST-0125,PROD-02,2026-03-22,299.0,USD,Settled
TXN-11348,CUST-0125,PROD-02,2026-04-21,299.0,USD,Settled
TXN-11349,CUST-0125,PROD-02,2026-05-21,299.0,USD,Settled
TXN-11350,CUST-0125,PROD-02,2026-06-20,299.0,USD,Settled
TXN-11351,CUST-0125,PROD-02,2026-07-20,299.0,USD,Settled
TXN-11352,CUST-0126,PROD-01,2025-10-09,99.0,USD,Settled
TXN-11353,CUST-0126,PROD-01,2025-11-08,99.0,USD,Settled
TXN-11354,CUST-0126,PROD-01,2025-12-08,99.0,USD,Settled
TXN-11355,CUST-0126,PROD-01,2026-01-07,89.1,USD,Failed
TXN-11356,CUST-0126,PROD-01,2026-02-06,99.0,USD,Settled
TXN-11357,CUST-0126,PROD-01,2026-03-08,99.0,USD,Settled
TXN-11358,CUST-0126,PROD-01,2026-04-07,79.2,USD,Settled
TXN-11359,CUST-0126,PROD-01,2026-05-07,89.1,USD,Settled
TXN-11360,CUST-0126,PROD-01,2026-06-06,99.0,USD,Settled
TXN-11361,CUST-0126,PROD-01,2026-07-06,89.1,USD,Settled
TXN-11362,CUST-0127,PROD-01,2024-12-05,99.0,USD,Settled
TXN-11363,CUST-0127,PROD-01,2025-01-04,99.0,USD,Settled
TXN-11364,CUST-0127,PROD-01,2025-02-03,99.0,USD,Settled
TXN-11365,CUST-0127,PROD-01,2025-03-05,99.0,USD,Settled
TXN-11366,CUST-0127,PROD-01,2025-04-04,99.0,USD,Settled
TXN-11367,CUST-0127,PROD-01,2025-05-04,99.0,USD,Settled
TXN-11368,CUST-0127,PROD-01,2025-06-03,99.0,USD,Settled
TXN-11369,CUST-0127,PROD-01,2025-07-03,99.0,USD,Settled
TXN-11370,CUST-0127,PROD-01,2025-08-02,99.0,USD,Settled
TXN-11371,CUST-0127,PROD-01,2025-09-01,99.0,USD,Settled
TXN-11372,CUST-0127,PROD-01,2025-10-01,99.0,USD,Settled
TXN-11373,CUST-0127,PROD-01,2025-10-31,99.0,USD,Settled
TXN-11374,CUST-0127,PROD-01,2025-11-30,89.1,USD,Settled
TXN-11375,CUST-0127,PROD-01,2025-12-30,99.0,USD,Settled
TXN-11376,CUST-0127,PROD-01,2026-01-29,99.0,USD,Settled
TXN-11377,CUST-0127,PROD-01,2026-02-28,99.0,USD,Settled
TXN-11378,CUST-0127,PROD-01,2026-03-30,99.0,USD,Settled
TXN-11379,CUST-0127,PROD-01,2026-04-29,89.1,USD,Settled
TXN-11380,CUST-0127,PROD-01,2026-05-29,89.1,USD,Settled
TXN-11381,CUST-0127,PROD-01,2026-06-28,99.0,USD,Settled
TXN-11382,CUST-0127,PROD-01,2026-07-28,99.0,USD,Settled
TXN-11383,CUST-0128,PROD-01,2025-03-26,89.1,USD,Settled
TXN-11384,CUST-0128,PROD-01,2025-04-25,99.0,USD,Settled
TXN-11385,CUST-0128,PROD-01,2025-05-25,79.2,USD,Settled
TXN-11386,CUST-0128,PROD-01,2025-06-24,99.0,USD,Settled
TXN-11387,CUST-0128,PROD-01,2025-07-24,99.0,USD,Settled
TXN-11388,CUST-0128,PROD-01,2025-08-23,99.0,USD,Settled
TXN-11389,CUST-0128,PROD-01,2025-09-22,99.0,USD,Settled
TXN-11390,CUST-0128,PROD-01,2025-10-22,99.0,USD,Settled
TXN-11391,CUST-0128,PROD-01,2025-11-21,99.0,USD,Settled
TXN-11392,CUST-0128,PROD-01,2025-12-21,99.0,USD,Failed
TXN-11393,CUST-0128,PROD-01,2026-01-20,99.0,USD,Settled
TXN-11394,CUST-0128,PROD-01,2026-02-19,99.0,USD,Settled
TXN-11395,CUST-0128,PROD-01,2026-03-21,99.0,USD,Settled
TXN-11396,CUST-0128,PROD-01,2026-04-20,99.0,USD,Settled
TXN-11397,CUST-0128,PROD-01,2026-05-20,89.1,USD,Settled
TXN-11398,CUST-0128,PROD-01,2026-06-19,99.0,USD,Settled
TXN-11399,CUST-0128,PROD-01,2026-07-19,79.2,USD,Settled
TXN-11400,CUST-0129,PROD-01,2026-01-05,79.2,USD,Settled
TXN-11401,CUST-0129,PROD-01,2026-02-04,99.0,USD,Settled
TXN-11402,CUST-0130,PROD-01,2025-10-30,89.1,USD,Settled
TXN-11403,CUST-0130,PROD-01,2025-11-29,99.0,USD,Settled
TXN-11404,CUST-0130,PROD-01,2025-12-29,99.0,USD,Settled
TXN-11405,CUST-0130,PROD-01,2026-01-28,99.0,USD,Settled
TXN-11406,CUST-0130,PROD-01,2026-02-27,99.0,USD,Settled
TXN-11407,CUST-0130,PROD-01,2026-03-29,99.0,USD,Settled
TXN-11408,CUST-0130,PROD-01,2026-04-28,99.0,USD,Settled
TXN-11409,CUST-0130,PROD-01,2026-05-28,89.1,USD,Settled
TXN-11410,CUST-0130,PROD-01,2026-06-27,89.1,USD,Settled
TXN-11411,CUST-0130,PROD-01,2026-07-27,99.0,USD,Settled
TXN-11412,CUST-0131,PROD-02,2026-05-19,299.0,USD,Settled
TXN-11413,CUST-0131,PROD-02,2026-06-18,269.1,USD,Settled
TXN-11414,CUST-0131,PROD-02,2026-07-18,269.1,USD,Settled
TXN-11415,CUST-0132,PROD-03,2025-04-23,999.0,USD,Settled
TXN-11416,CUST-0132,PROD-03,2025-05-23,999.0,USD,Settled
TXN-11417,CUST-0132,PROD-03,2025-06-22,999.0,USD,Settled
TXN-11418,CUST-0132,PROD-03,2025-07-22,999.0,USD,Settled
TXN-11419,CUST-0132,PROD-03,2025-08-21,999.0,USD,Settled
TXN-11420,CUST-0132,PROD-03,2025-09-20,999.0,USD,Settled
TXN-11421,CUST-0132,PROD-03,2025-10-20,999.0,USD,Settled
TXN-11422,CUST-0132,PROD-03,2025-11-19,999.0,USD,Settled
TXN-11423,CUST-0132,PROD-03,2025-12-19,999.0,USD,Settled
TXN-11424,CUST-0132,PROD-03,2026-01-18,999.0,USD,Settled
TXN-11425,CUST-0132,PROD-03,2026-02-17,999.0,USD,Settled
TXN-11426,CUST-0132,PROD-03,2026-03-19,999.0,USD,Settled
TXN-11427,CUST-0132,PROD-03,2026-04-18,999.0,USD,Settled
TXN-11428,CUST-0132,PROD-03,2026-05-18,899.1,USD,Settled
TXN-11429,CUST-0132,PROD-03,2026-06-17,999.0,USD,Settled
TXN-11430,CUST-0132,PROD-03,2026-07-17,999.0,USD,Settled
TXN-11431,CUST-0133,PROD-03,2024-08-06,799.2,USD,Settled
TXN-11432,CUST-0133,PROD-03,2024-09-05,999.0,USD,Settled
TXN-11433,CUST-0133,PROD-03,2024-10-05,899.1,USD,Settled
TXN-11434,CUST-0133,PROD-03,2024-11-04,999.0,USD,Settled
TXN-11435,CUST-0133,PROD-03,2024-12-04,999.0,USD,Refunded
TXN-11436,CUST-0133,PROD-03,2025-01-03,899.1,USD,Settled
TXN-11437,CUST-0134,PROD-01,2025-12-03,99.0,USD,Settled
TXN-11438,CUST-0134,PROD-01,2026-01-02,99.0,USD,Settled
TXN-11439,CUST-0134,PROD-01,2026-02-01,99.0,USD,Settled
TXN-11440,CUST-0134,PROD-01,2026-03-03,99.0,USD,Settled
TXN-11441,CUST-0134,PROD-01,2026-04-02,99.0,USD,Settled
TXN-11442,CUST-0134,PROD-01,2026-05-02,99.0,USD,Settled
TXN-11443,CUST-0134,PROD-01,2026-06-01,99.0,USD,Settled
TXN-11444,CUST-0134,PROD-01,2026-07-01,99.0,USD,Settled
TXN-11445,CUST-0135,PROD-02,2025-12-15,299.0,USD,Settled
TXN-11446,CUST-0135,PROD-02,2026-01-14,299.0,USD,Settled
TXN-11447,CUST-0136,PROD-02,2025-07-24,269.1,USD,Settled
TXN-11448,CUST-0136,PROD-02,2025-08-23,299.0,USD,Refunded
TXN-11449,CUST-0136,PROD-02,2025-09-22,299.0,USD,Settled
TXN-11450,CUST-0136,PROD-02,2025-10-22,299.0,USD,Settled
TXN-11451,CUST-0136,PROD-02,2025-11-21,269.1,USD,Settled
TXN-11452,CUST-0136,PROD-02,2025-12-21,299.0,USD,Settled
TXN-11453,CUST-0136,PROD-02,2026-01-20,299.0,USD,Settled
TXN-11454,CUST-0136,PROD-02,2026-02-19,299.0,USD,Settled
TXN-11455,CUST-0136,PROD-02,2026-03-21,299.0,USD,Settled
TXN-11456,CUST-0136,PROD-02,2026-04-20,269.1,USD,Settled
TXN-11457,CUST-0136,PROD-02,2026-05-20,299.0,USD,Settled
TXN-11458,CUST-0136,PROD-02,2026-06-19,299.0,USD,Settled
TXN-11459,CUST-0136,PROD-02,2026-07-19,299.0,USD,Settled
TXN-11460,CUST-0137,PROD-02,2026-05-20,299.0,USD,Settled
TXN-11461,CUST-0137,PROD-02,2026-06-19,299.0,USD,Settled
TXN-11462,CUST-0137,PROD-02,2026-07-19,269.1,USD,Settled
TXN-11463,CUST-0138,PROD-03,2026-06-12,999.0,USD,Settled
TXN-11464,CUST-0138,PROD-03,2026-07-12,899.1,USD,Settled
TXN-11465,CUST-0139,PROD-03,2025-12-28,999.0,USD,Settled
TXN-11466,CUST-0139,PROD-03,2026-01-27,799.2,USD,Refunded
TXN-11467,CUST-0139,PROD-03,2026-02-26,899.1,USD,Settled
